id,device,scenario,condition,CamAngle,DistCam2Face,DistDisp2Face,Eye-tracker,FaceAngle,RGB,IR
013,Laptop,S03,A_C_T,328,328,328,328,328,1,0
013,Laptop,S04,A_C_T,327,327,327,327,327,1,0
013,Laptop,S05,A_C_T,326,326,326,326,326,1,0
013,Laptop,S03,A_D_T,327,327,327,327,327,1,0
013,Laptop,S04,A_D_T,328,328,328,328,328,1,0
013,Laptop,S05,A_D_T,329,329,329,329,329,1,0
013,Laptop,S03,A_E_T,327,327,327,327,327,1,0
013,Laptop,S04,A_E_T,329,329,329,329,329,1,0
013,Laptop,S05,A_E_T,328,328,328,328,328,1,0
013,Laptop,S03,A_F_T,327,327,327,327,327,1,0
013,Laptop,S04,A_F_T,328,328,328,328,328,1,0
013,Laptop,S05,A_F_T,326,326,326,326,326,1,0
013,Laptop,S03,A_T_T,328,328,328,328,328,1,0
013,Laptop,S04,A_T_T,328,328,328,328,328,1,0
013,Laptop,S05,A_T_T,329,329,329,329,329,1,0
013,Laptop,S03,A_U_T,328,328,328,328,328,1,0
013,Laptop,S04,A_U_T,330,330,330,330,330,1,0
013,Laptop,S05,A_U_T,328,328,328,328,328,1,0
013,Laptop,S03,D_C_T,328,328,328,328,328,1,0
013,Laptop,S04,D_C_T,328,328,328,328,328,1,0
013,Laptop,S05,D_C_T,330,330,330,330,330,1,0
013,Laptop,S03,D_D_T,327,327,327,327,327,1,0
013,Laptop,S04,D_D_T,328,328,328,328,328,1,0
013,Laptop,S05,D_D_T,329,329,329,329,329,1,0
013,Laptop,S03,D_E_T,328,328,328,328,328,1,0
013,Laptop,S04,D_E_T,328,328,328,328,328,1,0
013,Laptop,S05,D_E_T,328,328,328,328,328,1,0
013,Laptop,S03,D_F_T,326,326,326,326,326,1,0
013,Laptop,S04,D_F_T,326,326,326,326,326,1,0
013,Laptop,S05,D_F_T,327,327,327,327,327,1,0
013,Laptop,S03,D_T_T,327,327,327,327,327,1,0
013,Laptop,S04,D_T_T,328,328,328,328,328,1,0
013,Laptop,S05,D_T_T,329,329,329,329,329,1,0
013,Laptop,S03,D_U_T,326,326,326,326,326,1,0
013,Laptop,S04,D_U_T,328,328,328,328,328,1,0
013,Laptop,S05,D_U_T,329,329,329,329,329,1,0
013,Laptop,S03,F_C_T,328,328,328,328,328,1,0
013,Laptop,S04,F_C_T,329,329,329,329,329,1,0
013,Laptop,S05,F_C_T,328,328,328,328,328,1,0
013,Laptop,S03,F_D_T,315,315,315,315,315,1,0
013,Laptop,S04,F_D_T,326,326,326,326,326,1,0
013,Laptop,S05,F_D_T,328,328,328,328,328,1,0
013,Laptop,S03,F_E_T,329,329,329,329,329,1,0
013,Laptop,S04,F_E_T,328,328,328,328,328,1,0
013,Laptop,S05,F_E_T,327,327,327,327,327,1,0
013,Laptop,S03,F_F_T,328,328,328,328,328,1,0
013,Laptop,S04,F_F_T,326,326,326,326,326,1,0
013,Laptop,S05,F_F_T,327,327,327,327,327,1,0
013,Laptop,S03,F_H_T,327,327,327,327,327,1,0
013,Laptop,S04,F_H_T,328,328,328,328,328,1,0
013,Laptop,S05,F_H_T,328,328,328,328,328,1,0
013,Laptop,S03,F_T_T,328,328,328,328,328,1,0
013,Laptop,S04,F_T_T,326,326,326,326,326,1,0
013,Laptop,S05,F_T_T,327,327,327,327,327,1,0
013,Laptop,S03,F_U_T,328,328,328,328,328,1,0
013,Laptop,S04,F_U_T,327,327,327,327,327,1,0
013,Laptop,S05,F_U_T,328,328,328,328,328,1,0
013,Laptop,S03,N_D_T,327,327,327,327,327,1,0
013,Laptop,S04,N_D_T,327,327,327,327,327,1,0
013,Laptop,S05,N_D_T,327,327,327,327,327,1,0
013,Laptop,S03,N_E_T,327,327,327,327,327,1,0
013,Laptop,S04,N_E_T,327,327,327,327,327,1,0
013,Laptop,S05,N_E_T,328,328,328,328,328,1,0
013,Laptop,S03,N_F_T,327,327,327,327,327,1,0
013,Laptop,S04,N_F_T,327,327,327,327,327,1,0
013,Laptop,S05,N_F_T,326,326,326,326,326,1,0
013,Laptop,S03,N_T_T,328,328,328,328,328,1,0
013,Laptop,S04,N_T_T,328,328,328,328,328,1,0
013,Laptop,S05,N_T_T,327,327,327,327,327,1,0
013,Laptop,S03,N_U_T,326,326,326,326,326,1,0
013,Laptop,S04,N_U_T,327,327,327,327,327,1,0
013,Laptop,S05,N_U_T,20,20,20,20,20,1,0
013,Laptop,S03,S_C_T,328,328,328,328,328,1,0
013,Laptop,S04,S_C_T,328,328,328,328,328,1,0
013,Laptop,S05,S_C_T,329,329,329,329,329,1,0
013,Laptop,S03,S_D_T,329,329,329,329,329,1,0
013,Laptop,S04,S_D_T,328,328,328,328,328,1,0
013,Laptop,S05,S_D_T,328,328,328,328,328,1,0
013,Laptop,S03,S_E_T,328,328,328,328,328,1,0
013,Laptop,S04,S_E_T,327,327,327,327,327,1,0
013,Laptop,S05,S_E_T,326,326,326,326,326,1,0
013,Laptop,S03,S_F_T,327,327,327,327,327,1,0
013,Laptop,S04,S_F_T,326,326,326,326,326,1,0
013,Laptop,S05,S_F_T,327,327,327,327,327,1,0
013,Laptop,S03,S_U_T,327,327,327,327,327,1,0
013,Laptop,S04,S_U_T,328,328,328,328,328,1,0
013,Laptop,S05,S_U_T,330,330,330,330,330,1,0
013,Monitor,S03,A_C_T,300,300,300,300,300,1,1
013,Monitor,S04,A_C_T,300,300,300,300,300,1,1
013,Monitor,S05,A_C_T,300,300,300,300,300,1,1
013,Monitor,S03,A_D_T,300,300,300,300,300,1,1
013,Monitor,S04,A_D_T,300,300,300,300,300,1,1
013,Monitor,S05,A_D_T,300,300,300,300,300,1,1
013,Monitor,S03,A_E_T,300,300,300,300,300,1,1
013,Monitor,S04,A_E_T,300,300,300,300,300,1,1
013,Monitor,S05,A_E_T,300,300,300,300,300,1,1
013,Monitor,S03,A_S_T,300,300,300,300,300,1,1
013,Monitor,S04,A_S_T,300,300,300,300,300,1,1
013,Monitor,S05,A_S_T,300,300,300,300,300,1,1
013,Monitor,S03,A_U_T,300,300,300,300,300,1,1
013,Monitor,S04,A_U_T,300,300,300,300,300,1,1
013,Monitor,S05,A_U_T,300,300,300,300,300,1,1
013,Monitor,S03,D_C_T,0,0,0,0,0,0,0
013,Monitor,S04,D_C_T,300,300,300,300,300,1,1
013,Monitor,S05,D_C_T,300,300,300,300,300,1,1
013,Monitor,S03,D_D_T,300,300,300,300,300,1,1
013,Monitor,S04,D_D_T,300,300,300,300,300,1,1
013,Monitor,S05,D_D_T,300,300,300,300,300,1,1
013,Monitor,S03,D_E_T,300,300,300,300,300,1,1
013,Monitor,S04,D_E_T,300,300,300,300,300,1,1
013,Monitor,S05,D_E_T,300,300,300,300,300,1,1
013,Monitor,S03,D_S_T,300,300,300,300,300,1,1
013,Monitor,S04,D_S_T,300,300,300,300,300,1,1
013,Monitor,S05,D_S_T,300,300,300,300,300,1,1
013,Monitor,S03,D_U_T,300,300,300,300,300,1,1
013,Monitor,S04,D_U_T,300,300,300,300,300,1,1
013,Monitor,S05,D_U_T,300,300,300,300,300,1,1
013,Monitor,S03,F_C_T,0,0,0,0,0,0,0
013,Monitor,S04,F_C_T,300,300,300,300,300,1,1
013,Monitor,S05,F_C_T,300,300,300,300,300,1,1
013,Monitor,S03,F_D_T,300,300,300,300,300,1,1
013,Monitor,S04,F_D_T,300,300,300,300,300,1,1
013,Monitor,S05,F_D_T,300,300,300,300,300,1,1
013,Monitor,S03,F_E_T,300,300,300,300,300,1,1
013,Monitor,S04,F_E_T,300,300,300,300,300,1,1
013,Monitor,S05,F_E_T,300,300,300,300,300,1,1
013,Monitor,S03,F_H_T,300,300,300,300,300,1,1
013,Monitor,S04,F_H_T,300,300,300,300,300,1,1
013,Monitor,S05,F_H_T,300,300,300,300,300,1,1
013,Monitor,S03,F_S_T,300,300,300,300,300,1,1
013,Monitor,S04,F_S_T,300,300,300,300,300,1,1
013,Monitor,S05,F_S_T,300,300,300,300,300,1,1
013,Monitor,S03,F_U_T,300,300,300,300,300,1,1
013,Monitor,S04,F_U_T,300,300,300,300,300,1,1
013,Monitor,S05,F_U_T,300,300,300,300,300,1,1
013,Monitor,S03,N_D_T,300,300,300,300,300,1,1
013,Monitor,S04,N_D_T,300,300,300,300,300,1,1
013,Monitor,S05,N_D_T,300,300,300,300,300,1,1
013,Monitor,S03,N_E_T,300,300,300,300,300,1,1
013,Monitor,S04,N_E_T,300,300,300,300,300,1,1
013,Monitor,S05,N_E_T,300,300,300,300,300,1,1
013,Monitor,S03,N_S_T,300,300,300,300,300,1,1
013,Monitor,S04,N_S_T,300,300,300,300,300,1,1
013,Monitor,S05,N_S_T,300,300,300,300,300,1,1
013,Monitor,S03,N_U_T,300,300,300,300,300,1,1
013,Monitor,S04,N_U_T,300,300,300,300,300,1,1
013,Monitor,S05,N_U_T,300,300,300,300,300,1,1
013,Monitor,S03,S_C_T,0,0,0,0,0,0,0
013,Monitor,S04,S_C_T,300,300,300,300,300,1,1
013,Monitor,S05,S_C_T,300,300,300,300,300,1,1
013,Monitor,S03,S_D_T,300,300,300,300,300,1,1
013,Monitor,S04,S_D_T,300,300,300,300,300,1,1
013,Monitor,S05,S_D_T,300,300,300,300,300,1,1
013,Monitor,S03,S_E_T,300,300,300,300,300,1,1
013,Monitor,S04,S_E_T,300,300,300,300,300,1,1
013,Monitor,S05,S_E_T,300,300,300,300,300,1,1
013,Smartphone,S10,A_C_L,309,309,309,309,309,1,0
013,Smartphone,S10,A_C_R,308,308,308,308,308,1,0
013,Smartphone,S10,A_C_T,313,313,313,313,313,1,0
013,Smartphone,S10,A_D_L,304,304,304,304,304,1,0
013,Smartphone,S10,A_D_R,302,302,302,302,302,1,0
013,Smartphone,S10,A_D_T,308,308,308,308,308,1,0
013,Smartphone,S10,A_E_L,307,307,307,307,307,1,0
013,Smartphone,S10,A_E_R,308,308,308,308,308,1,0
013,Smartphone,S10,A_E_T,306,306,306,306,306,1,0
013,Smartphone,S10,A_F_L,308,308,308,308,308,1,0
013,Smartphone,S10,A_F_R,308,308,308,308,308,1,0
013,Smartphone,S10,A_F_T,305,305,305,305,305,1,0
013,Smartphone,S10,A_L_L,310,310,310,310,310,1,0
013,Smartphone,S10,A_L_R,307,307,307,307,307,1,0
013,Smartphone,S10,A_L_T,308,308,308,308,308,1,0
013,Smartphone,S10,A_P_L,305,305,305,305,305,1,0
013,Smartphone,S10,A_P_R,308,308,308,308,308,1,0
013,Smartphone,S10,A_P_T,305,305,305,305,305,1,0
013,Smartphone,S10,A_S_L,308,308,308,308,308,1,0
013,Smartphone,S10,A_S_R,309,309,309,309,309,1,0
013,Smartphone,S10,A_S_T,306,306,306,306,306,1,0
013,Smartphone,S10,A_T_L,308,308,308,308,308,1,0
013,Smartphone,S10,A_T_R,313,313,313,313,313,1,0
013,Smartphone,S10,A_T_T,306,306,306,306,306,1,0
013,Smartphone,S02,D_C_L,310,310,310,310,310,1,0
013,Smartphone,S02,D_C_R,312,312,312,312,312,1,0
013,Smartphone,S02,D_C_T,310,310,310,310,310,1,0
013,Smartphone,S02,D_D_L,305,305,305,305,305,1,0
013,Smartphone,S02,D_D_R,306,306,306,306,306,1,0
013,Smartphone,S02,D_D_T,304,304,304,304,304,1,0
013,Smartphone,S02,D_E_L,312,312,312,312,312,1,0
013,Smartphone,S02,D_E_R,305,305,305,305,305,1,0
013,Smartphone,S02,D_E_T,306,306,306,306,306,1,0
013,Smartphone,S02,D_F_L,305,305,305,305,305,1,0
013,Smartphone,S02,D_F_R,305,305,305,305,305,1,0
013,Smartphone,S02,D_F_T,304,304,304,304,304,1,0
013,Smartphone,S02,D_L_L,306,306,306,306,306,1,0
013,Smartphone,S02,D_L_R,305,305,305,305,305,1,0
013,Smartphone,S02,D_L_T,306,306,306,306,306,1,0
013,Smartphone,S02,D_P_L,305,305,305,305,305,1,0
013,Smartphone,S02,D_P_R,306,306,306,306,306,1,0
013,Smartphone,S02,D_P_T,305,305,305,305,305,1,0
013,Smartphone,S02,D_S_L,304,304,304,304,304,1,0
013,Smartphone,S02,D_S_R,306,306,306,306,306,1,0
013,Smartphone,S02,D_S_T,303,303,303,303,303,1,0
013,Smartphone,S02,D_T_L,305,305,305,305,305,1,0
013,Smartphone,S02,D_T_R,307,307,307,307,307,1,0
013,Smartphone,S02,D_T_T,306,306,306,306,306,1,0
013,Smartphone,S02,F_C_L,308,308,308,308,308,1,0
013,Smartphone,S02,F_C_R,311,311,311,311,311,1,0
013,Smartphone,S02,F_C_T,308,308,308,308,308,1,0
013,Smartphone,S02,F_D_L,305,305,305,305,305,1,0
013,Smartphone,S02,F_D_R,307,307,307,307,307,1,0
013,Smartphone,S02,F_D_T,304,304,304,304,304,1,0
013,Smartphone,S02,F_E_L,310,310,310,310,310,1,0
013,Smartphone,S02,F_E_R,305,305,305,305,305,1,0
013,Smartphone,S02,F_E_T,305,305,305,305,305,1,0
013,Smartphone,S02,F_F_L,305,305,305,305,305,1,0
013,Smartphone,S02,F_F_R,305,305,305,305,305,1,0
