id,device,scenario,condition,CamAngle,DistCam2Face,DistDisp2Face,Eye-tracker,FaceAngle,RGB,IR
027,Laptop,S07,A_C_T,329,329,329,329,329,1,0
027,Laptop,S08,A_C_T,328,328,328,328,328,1,0
027,Laptop,S09,A_C_T,329,329,329,329,329,1,0
027,Laptop,S07,A_D_T,327,327,327,327,327,1,0
027,Laptop,S08,A_D_T,328,328,328,328,328,1,0
027,Laptop,S09,A_D_T,328,328,328,328,328,1,0
027,Laptop,S07,A_E_T,328,328,328,328,328,1,0
027,Laptop,S08,A_E_T,326,326,326,326,326,1,0
027,Laptop,S09,A_E_T,329,329,329,329,329,1,0
027,Laptop,S07,A_F_T,327,327,327,327,327,1,0
027,Laptop,S08,A_F_T,328,328,328,328,328,1,0
027,Laptop,S09,A_F_T,326,326,326,326,326,1,0
027,Laptop,S07,A_T_T,328,328,328,328,328,1,0
027,Laptop,S08,A_T_T,327,327,327,327,327,1,0
027,Laptop,S09,A_T_T,329,329,329,329,329,1,0
027,Laptop,S07,A_U_T,327,327,327,327,327,1,0
027,Laptop,S08,A_U_T,327,327,327,327,327,1,0
027,Laptop,S09,A_U_T,327,327,327,327,327,1,0
027,Laptop,S07,D_C_T,328,328,328,328,328,1,0
027,Laptop,S08,D_C_T,328,328,328,328,328,1,0
027,Laptop,S09,D_C_T,326,326,326,326,326,1,0
027,Laptop,S07,D_D_T,328,328,328,328,328,1,0
027,Laptop,S08,D_D_T,328,328,328,328,328,1,0
027,Laptop,S09,D_D_T,327,327,327,327,327,1,0
027,Laptop,S07,D_E_T,329,329,329,329,329,1,0
027,Laptop,S08,D_E_T,328,328,328,328,328,1,0
027,Laptop,S09,D_E_T,327,327,327,327,327,1,0
027,Laptop,S07,D_F_T,328,328,328,328,328,1,0
027,Laptop,S08,D_F_T,327,327,327,327,327,1,0
027,Laptop,S09,D_F_T,328,328,328,328,328,1,0
027,Laptop,S07,D_T_T,327,327,327,327,327,1,0
027,Laptop,S08,D_T_T,327,327,327,327,327,1,0
027,Laptop,S09,D_T_T,327,327,327,327,327,1,0
027,Laptop,S07,D_U_T,328,328,328,328,328,1,0
027,Laptop,S08,D_U_T,328,328,328,328,328,1,0
027,Laptop,S09,D_U_T,328,328,328,328,328,1,0
027,Laptop,S07,F_C_T,326,326,326,326,326,1,0
027,Laptop,S08,F_C_T,326,326,326,326,326,1,0
027,Laptop,S09,F_C_T,327,327,327,327,327,1,0
027,Laptop,S07,F_D_T,327,327,327,327,327,1,0
027,Laptop,S08,F_D_T,328,328,328,328,328,1,0
027,Laptop,S09,F_D_T,327,327,327,327,327,1,0
027,Laptop,S07,F_E_T,327,327,327,327,327,1,0
027,Laptop,S08,F_E_T,329,329,329,329,329,1,0
027,Laptop,S09,F_E_T,328,328,328,328,328,1,0
