id,device,scenario,condition,CamAngle,DistCam2Face,DistDisp2Face,Eye-tracker,FaceAngle,RGB,IR
002,Laptop,S02,A_C_T,326,326,326,326,326,1,0
002,Laptop,S03,A_C_T,328,328,328,328,328,1,0
002,Laptop,S04,A_C_T,328,328,328,328,328,1,0
002,Laptop,S02,A_D_T,328,328,328,328,328,1,0
002,Laptop,S03,A_D_T,329,329,329,329,329,1,0
002,Laptop,S04,A_D_T,328,328,328,328,328,1,0
002,Laptop,S02,A_E_T,328,328,328,328,328,1,0
002,Laptop,S03,A_E_T,329,329,329,329,329,1,0
002,Laptop,S04,A_E_T,329,329,329,329,329,1,0
002,Laptop,S02,A_F_T,326,326,326,326,326,1,0
002,Laptop,S03,A_F_T,326,326,326,326,326,1,0
002,Laptop,S04,A_F_T,328,328,328,328,328,1,0
002,Laptop,S02,A_T_T,329,329,329,329,329,1,0
002,Laptop,S03,A_T_T,329,329,329,329,329,1,0
002,Laptop,S04,A_T_T,329,329,329,329,329,1,0
002,Laptop,S02,A_U_T,328,328,328,328,328,1,0
002,Laptop,S03,A_U_T,328,328,328,328,328,1,0
002,Laptop,S04,A_U_T,329,329,329,329,329,1,0
002,Laptop,S02,D_C_T,329,329,329,329,329,1,0
002,Laptop,S03,D_C_T,329,329,329,329,329,1,0
002,Laptop,S04,D_C_T,329,329,329,329,329,1,0
002,Laptop,S02,D_D_T,327,327,327,327,327,1,0
002,Laptop,S03,D_D_T,328,328,328,328,328,1,0
002,Laptop,S04,D_D_T,330,330,330,330,330,1,0
002,Laptop,S02,D_E_T,328,328,328,328,328,1,0
002,Laptop,S03,D_E_T,328,328,328,328,328,1,0
002,Laptop,S04,D_E_T,328,328,328,328,328,1,0
002,Laptop,S02,D_F_T,329,329,329,329,329,1,0
002,Laptop,S03,D_F_T,327,327,327,327,327,1,0
002,Laptop,S04,D_F_T,327,327,327,327,327,1,0
002,Laptop,S02,D_T_T,329,329,329,329,329,1,0
002,Laptop,S03,D_T_T,330,330,330,330,330,1,0
002,Laptop,S04,D_T_T,327,327,327,327,327,1,0
002,Laptop,S02,D_U_T,329,329,329,329,329,1,0
002,Laptop,S03,D_U_T,330,330,330,330,330,1,0
002,Laptop,S04,D_U_T,328,328,328,328,328,1,0
002,Laptop,S02,F_C_T,329,329,329,329,329,1,0
002,Laptop,S03,F_C_T,328,328,328,328,328,1,0
002,Laptop,S04,F_C_T,328,328,328,328,328,1,0
002,Laptop,S02,F_D_T,326,326,326,326,326,1,0
002,Laptop,S03,F_D_T,327,327,327,327,327,1,0
