id,device,scenario,condition,CamAngle,DistCam2Face,DistDisp2Face,Eye-tracker,FaceAngle,RGB,IR
010,Laptop,S10,A_C_T,329,329,329,329,329,1,0
010,Laptop,S01,A_C_T,329,329,329,329,329,1,0
010,Laptop,S02,A_C_T,0,0,0,0,0,0,0
010,Laptop,S10,A_D_T,330,330,330,330,330,1,0
010,Laptop,S01,A_D_T,327,327,327,327,327,1,0
010,Laptop,S02,A_D_T,0,0,0,0,0,0,0
010,Laptop,S10,A_E_T,328,328,328,328,328,1,0
010,Laptop,S01,A_E_T,329,329,329,329,329,1,0
010,Laptop,S02,A_E_T,0,0,0,0,0,0,0
010,Laptop,S10,A_F_T,327,327,327,327,327,1,0
010,Laptop,S01,A_F_T,326,326,326,326,326,1,0
010,Laptop,S02,A_F_T,326,326,326,326,326,1,0
010,Laptop,S10,A_T_T,329,329,329,329,329,1,0
010,Laptop,S01,A_T_T,330,330,330,330,330,1,0
010,Laptop,S02,A_T_T,0,0,0,0,0,0,0
010,Laptop,S10,A_U_T,329,329,329,329,329,1,0
010,Laptop,S01,A_U_T,330,330,330,330,330,1,0
010,Laptop,S02,A_U_T,0,0,0,0,0,0,0
010,Laptop,S10,D_C_T,328,328,328,328,328,1,0
010,Laptop,S01,D_C_T,329,329,329,329,329,1,0
010,Laptop,S02,D_C_T,0,0,0,0,0,0,0
010,Laptop,S10,D_D_T,327,327,327,327,327,1,0
010,Laptop,S01,D_D_T,329,329,329,329,329,1,0
010,Laptop,S02,D_D_T,0,0,0,0,0,0,0
010,Laptop,S10,D_E_T,328,328,328,328,328,1,0
010,Laptop,S01,D_E_T,329,329,329,329,329,1,0
010,Laptop,S02,D_E_T,0,0,0,0,0,0,0
010,Laptop,S10,D_F_T,326,326,326,326,326,1,0
010,Laptop,S01,D_F_T,327,327,327,327,327,1,0
010,Laptop,S02,D_F_T,326,326,326,326,326,1,0
010,Laptop,S10,D_T_T,329,329,329,329,329,1,0
010,Laptop,S01,D_T_T,329,329,329,329,329,1,0
010,Laptop,S02,D_T_T,0,0,0,0,0,0,0
010,Laptop,S10,D_U_T,329,329,329,329,329,1,0
010,Laptop,S01,D_U_T,328,328,328,328,328,1,0
010,Laptop,S02,D_U_T,0,0,0,0,0,0,0
010,Laptop,S10,F_C_T,328,328,328,328,328,1,0
010,Laptop,S01,F_C_T,330,330,330,330,330,1,0
010,Laptop,S02,F_C_T,0,0,0,0,0,0,0
010,Laptop,S10,F_D_T,328,328,328,328,328,1,0
010,Laptop,S01,F_D_T,300,300,300,300,300,1,0
010,Laptop,S02,F_D_T,0,0,0,0,0,0,0
010,Laptop,S10,F_E_T,328,328,328,328,328,1,0
010,Laptop,S01,F_E_T,327,327,327,327,327,1,0
010,Laptop,S02,F_E_T,0,0,0,0,0,0,0
010,Laptop,S10,F_F_T,327,327,327,327,327,1,0
010,Laptop,S01,F_F_T,326,326,326,326,326,1,0
010,Laptop,S02,F_F_T,327,327,327,327,327,1,0
010,Laptop,S10,F_H_T,329,329,329,329,329,1,0
010,Laptop,S01,F_H_T,328,328,328,328,328,1,0
010,Laptop,S02,F_H_T,0,0,0,0,0,0,0
010,Laptop,S10,F_T_T,329,329,329,329,329,1,0
010,Laptop,S01,F_T_T,331,331,331,331,331,1,0
010,Laptop,S02,F_T_T,0,0,0,0,0,0,0
010,Laptop,S10,F_U_T,328,328,328,328,328,1,0
010,Laptop,S01,F_U_T,330,330,330,330,330,1,0
010,Laptop,S02,F_U_T,0,0,0,0,0,0,0
010,Laptop,S10,N_D_T,328,328,328,328,328,1,0
010,Laptop,S01,N_D_T,330,330,330,330,330,1,0
010,Laptop,S02,N_D_T,0,0,0,0,0,0,0
010,Laptop,S10,N_E_T,330,330,330,330,330,1,0
010,Laptop,S01,N_E_T,329,329,329,329,329,1,0
010,Laptop,S02,N_E_T,0,0,0,0,0,0,0
010,Laptop,S10,N_F_T,325,325,325,325,325,1,0
010,Laptop,S01,N_F_T,326,326,326,326,326,1,0
010,Laptop,S02,N_F_T,328,328,328,328,328,1,0
010,Laptop,S10,N_T_T,327,327,327,327,327,1,0
010,Laptop,S01,N_T_T,327,327,327,327,327,1,0
010,Laptop,S02,N_T_T,0,0,0,0,0,0,0
010,Laptop,S10,N_U_T,300,300,300,300,300,1,0
010,Laptop,S01,N_U_T,329,329,329,329,329,1,0
010,Laptop,S02,N_U_T,0,0,0,0,0,0,0
010,Laptop,S10,S_C_T,329,329,329,329,329,1,0
010,Laptop,S01,S_C_T,327,327,327,327,327,1,0
010,Laptop,S02,S_C_T,0,0,0,0,0,0,0
010,Laptop,S10,S_D_T,330,330,330,330,330,1,0
010,Laptop,S01,S_D_T,329,329,329,329,329,1,0
010,Laptop,S02,S_D_T,0,0,0,0,0,0,0
010,Laptop,S10,S_E_T,328,328,328,328,328,1,0
010,Laptop,S01,S_E_T,330,330,330,330,330,1,0
010,Laptop,S02,S_E_T,0,0,0,0,0,0,0
010,Laptop,S10,S_F_T,326,326,326,326,326,1,0
010,Laptop,S01,S_F_T,326,326,326,326,326,1,0
010,Laptop,S02,S_F_T,327,327,327,327,327,1,0
010,Laptop,S10,S_U_T,330,330,330,330,330,1,0
010,Laptop,S01,S_U_T,329,329,329,329,329,1,0
010,Laptop,S02,S_U_T,0,0,0,0,0,0,0
010,Monitor,S10,A_C_T,300,300,300,300,300,1,1
010,Monitor,S01,A_C_T,300,300,300,300,300,1,1
010,Monitor,S02,A_C_T,300,300,300,300,300,1,1
010,Monitor,S10,A_D_T,300,300,300,300,300,1,1
010,Monitor,S01,A_D_T,300,300,300,300,300,1,1
010,Monitor,S02,A_D_T,300,300,300,300,300,1,1
010,Monitor,S10,A_E_T,300,300,300,300,300,1,1
010,Monitor,S01,A_E_T,300,300,300,300,300,1,1
010,Monitor,S02,A_E_T,300,300,300,300,300,1,1
010,Monitor,S10,A_S_T,300,300,300,300,300,1,1
010,Monitor,S01,A_S_T,300,300,300,300,300,1,1
010,Monitor,S02,A_S_T,300,300,300,300,300,1,1
010,Monitor,S10,A_U_T,300,300,300,300,300,1,1
010,Monitor,S01,A_U_T,300,300,300,300,300,1,1
010,Monitor,S02,A_U_T,300,300,300,300,300,1,1
010,Monitor,S10,D_C_T,300,300,300,300,300,1,1
010,Monitor,S01,D_C_T,300,300,300,300,300,1,1
010,Monitor,S02,D_C_T,300,300,300,300,300,1,1
010,Monitor,S10,D_D_T,300,300,300,300,300,1,1
010,Monitor,S01,D_D_T,300,300,300,300,300,1,1
010,Monitor,S02,D_D_T,300,300,300,300,300,1,1
010,Monitor,S10,D_E_T,300,300,300,300,300,1,1
010,Monitor,S01,D_E_T,300,300,300,300,300,1,1
010,Monitor,S02,D_E_T,300,300,300,300,300,1,1
010,Monitor,S10,D_S_T,300,300,300,300,300,1,1
010,Monitor,S01,D_S_T,300,300,300,300,300,1,1
010,Monitor,S02,D_S_T,300,300,300,300,300,1,1
010,Monitor,S10,D_U_T,300,300,300,300,300,1,1
010,Monitor,S01,D_U_T,300,300,300,300,300,1,1
010,Monitor,S02,D_U_T,300,300,300,300,300,1,1
010,Monitor,S10,F_C_T,300,300,300,300,300,1,1
010,Monitor,S01,F_C_T,300,300,300,300,300,1,1
010,Monitor,S02,F_C_T,300,300,300,300,300,1,1
010,Monitor,S10,F_D_T,300,300,300,300,300,1,1
010,Monitor,S01,F_D_T,300,300,300,300,300,1,1
010,Monitor,S02,F_D_T,300,300,300,300,300,1,1
010,Monitor,S10,F_E_T,300,300,300,300,300,1,1
010,Monitor,S01,F_E_T,300,300,300,300,300,1,1
010,Monitor,S02,F_E_T,300,300,300,300,300,1,1
010,Monitor,S10,F_H_T,300,300,300,300,300,1,1
010,Monitor,S01,F_H_T,300,300,300,300,300,1,1
010,Monitor,S02,F_H_T,300,300,300,300,300,1,1
010,Monitor,S10,F_S_T,300,300,300,300,300,1,1
010,Monitor,S01,F_S_T,300,300,300,300,300,1,1
010,Monitor,S02,F_S_T,300,300,300,300,300,1,1
010,Monitor,S10,F_U_T,300,300,300,300,300,1,1
010,Monitor,S01,F_U_T,300,300,300,300,300,1,1
010,Monitor,S02,F_U_T,300,300,300,300,300,1,1
010,Monitor,S10,N_D_T,300,300,300,300,300,1,1
010,Monitor,S01,N_D_T,300,300,300,300,300,1,1
010,Monitor,S02,N_D_T,300,300,300,300,300,1,1
010,Monitor,S10,N_E_T,300,300,300,300,300,1,1
010,Monitor,S01,N_E_T,300,300,300,300,300,1,1
010,Monitor,S02,N_E_T,300,300,300,300,300,1,1
010,Monitor,S10,N_S_T,300,300,300,300,300,1,1
010,Monitor,S01,N_S_T,300,300,300,300,300,1,1
